code;instant;source;description;target
10525;2017-08-01 00:00:00.000;K23323401N;"MYRTO SECURITY - FIER - ";
10526;2017-08-01 00:00:00.000;K4161418O;"CELESI DESIGN&PUBLICITET - TIRANE - ";
10528;2017-08-02 00:00:00.000;K26330201T;"NISATEL SHPK - VLORE - ";
10529;2017-08-05 00:00:00.000;L36401202C;"MARTED HOXHAJ - VLORE - ";
10530;2017-08-09 00:00:00.000;K4161418O;"CELESI DESIGN&PUBLICITET - TIRANE - ";
10531;2017-08-11 00:00:00.000;L37222206U;"ERJON JAUPI - VLORE - ";
10532;2017-08-15 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
10533;2017-08-21 00:00:00.000;L46617201M;"VULLNET AVDURAMANI - VLORE - ";
10534;2017-08-21 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
10535;2017-08-21 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
10537;2017-08-22 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
10538;2017-08-23 00:00:00.000;L16915205R;"TODI VIDHAJ - VLORE - ";
10539;2017-08-01 00:00:00.000;L22224014V;"LOGICAL SHPK - TIRANE - ";
10540;2017-08-08 00:00:00.000;L61516001H;"DONIKA NDINI - TIRANE - ";
10541;2017-08-08 00:00:00.000;K97313202U;"TISA TOURS  (MIKEL ZINXHIRIA) - VLORE - ";
10542;2017-08-23 00:00:00.000;L46617201M;"VULLNET AVDURAMANI - VLORE - ";
10543;2017-08-23 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
10523;2017-08-25 00:00:00.000;J61820049L;"ITD SHPK - TIRANE - ";M1
10524;2017-08-25 00:00:00.000;J61820049L;"ITD SHPK - TIRANE - ";M1
10544;2017-08-24 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
10545;2017-08-05 00:00:00.000;K16604201M;"ANA 2001 SHPK - VLORE - ";
10546;2017-08-25 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
10547;2017-08-02 00:00:00.000;K91410043U;"GENIAL SHPK - TIRANE - ";
10548;2017-08-07 00:00:00.000;J64103021R;"BREGU SHA - KORCE - ";
10549;2017-08-18 00:00:00.000;L02205042V;"GLOBAL NET SHPK - TIRANE - ";
10550;2017-08-08 00:00:00.000;K91410043U;"GENIAL SHPK - TIRANE - ";
10551;2017-08-08 00:00:00.000;K91410043U;"GENIAL SHPK - TIRANE - ";
10552;2017-08-24 00:00:00.000;K91410043U;"GENIAL SHPK - TIRANE - ";
10556;2017-08-29 00:00:00.000;;"OCEAN OVERSEAS   VESTEL TICARET - TURQI - ";M1
10557;2017-08-29 00:00:00.000;;"OCEAN OVERSEAS   VESTEL TICARET - TURQI - ";M1
10558;2017-08-25 00:00:00.000;;"OZATA - TURQI - ";
10559;2017-08-25 00:00:00.000;L76604205F;"REDJON SHABANI - VLORE - ";
10560;2017-08-28 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
10561;2017-08-25 00:00:00.000;K16604201M;"ANA 2001 SHPK - VLORE - ";
10562;2017-08-28 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
10563;2017-08-29 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
10564;2017-08-28 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11567;2017-08-29 00:00:00.000;K16604201M;"ANA 2001 - VLORE - ";
11568;2017-08-30 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
11634;2017-09-18 00:00:00.000;L52118086K;"ANDIDESTI DERVISHI - TIRANE - ";
11668;2017-09-01 00:00:00.000;K11405004N;"PLANET TELEVIZION SHA - TIRANE - ";
11669;2017-09-01 00:00:00.000;K46526058R;"DANI SECURITY SHPK - SHKODER - ";
11670;2017-09-04 00:00:00.000;L51328502G;"VEZI GROUP - DURRES - ";
11671;2017-09-03 00:00:00.000;J62903255K;"KREKA SHPK - ELBASAN - ";
11672;2017-09-01 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
11673;2017-09-04 00:00:00.000;K22103001T;"A & A INTERNATIONAL - TIRANE - ";
11674;2017-09-05 00:00:00.000;J64103021R;"BREGU SHA - KORCE - ";
11675;2017-09-06 00:00:00.000;K77219205A;"ELDO 07 - VLORE - ";
11676;2017-09-09 00:00:00.000;K26330201T;"NISATEL SHPK - VLORE - ";
11677;2017-09-01 00:00:00.000;K11715005L;"VODAFONE ALBANIA SHA - TIRANE - ";
11678;2017-09-04 00:00:00.000;K4161418O;"CELESI DESIGN&PUBLICITET - TIRANE - ";
11679;2017-09-08 00:00:00.000;K4161418O;"CELESI DESIGN&PUBLICITET - TIRANE - ";
11680;2017-09-10 00:00:00.000;L37222206U;"ERJON JAUPI - VLORE - ";
11681;2017-09-11 00:00:00.000;L46307203P;"JURGEN MELIKA - VLORE - ";
11682;2017-09-12 00:00:00.000;L36308201D;"SALATAJ GJ SHPK - VLORE - ";
11683;2017-09-12 00:00:00.000;K06429210O;"GABA SHPK - VLORE - ";
11684;2017-09-28 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11685;2017-09-28 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11686;2017-09-14 00:00:00.000;L36401202C;"MARTED HOXHAJ - VLORE - ";
11710;2017-09-01 00:00:00.000;K91314024I;"PAJTONI SHPK - TIRANE - ";
11711;2017-09-01 00:00:00.000;K58615301M;"GENER 2 SHPK - TIRANE - ";
11638;2017-09-22 00:00:00.000;L16915205R;"TODI VIDHAJ - VLORE - ";
11639;2017-09-25 00:00:00.000;;"TECHNOMARKET BULGARIA - 14/12/2015 - ";
11640;2017-09-25 00:00:00.000;;"BENTY. s.r.l - 28/05/2016 - ";
11641;2017-09-25 00:00:00.000;;"TWENTY SRL - 22/10/2016 - ";
11642;2017-09-25 00:00:00.000;;"ELTRONIC S.R.L (DCG) - 03/12/2016 - ";
11643;2017-09-25 00:00:00.000;;"ELTRONIC S.R.L (DCG) - 11/12/2016 - ";
11644;2017-09-25 00:00:00.000;;"SI EL SRL - 11/12/2016 - ";
11645;2017-09-25 00:00:00.000;;"DISTANTE ELETTRODOMESTICI S.r.l - 21/12/2016 - ";
11646;2017-09-25 00:00:00.000;;"TECHNOMARKET BULGARIA - 28/12/2016 - ";
11647;2017-09-25 00:00:00.000;;"SI EL SRL - 20/01/2017 - ";
11653;2017-09-25 00:00:00.000;;"TECHNOMARKET BULGARIA - 12/04/2017 - ";
11654;2017-09-19 00:00:00.000;L33709406U;"ALPAK SOLUTION SHPK - TIRANE - ";
11655;2017-09-22 00:00:00.000;L21401024J;"ELDA DEDJA - TIRANE - ";
11656;2017-09-22 00:00:00.000;L02017014B;"ALTA GROUP SHPK - TIRANE - ";
11712;2017-09-06 00:00:00.000;K91410043U;"GENIAL SHPK - TIRANE - ";
11713;2017-09-20 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
11714;2017-09-20 00:00:00.000;K91410043U;"GENIAL SHPK - TIRANE - ";
11715;2017-09-25 00:00:00.000;L12122018Q;"SHQIPTARJA.COM - TIRANE - ";
11716;2017-09-28 00:00:00.000;J92211003P;"DAJTI KONSTRUKSION - TIRANE - ";
11717;2017-09-29 00:00:00.000;K46922202H;"GIPS XHOVA DEKOR - VLORE - ";
11718;2017-09-30 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
11719;2017-09-30 00:00:00.000;L17224204M;"RDA 11 SHPK - VLORE - ";M1
11720;2017-10-06 00:00:00.000;J61820049L;"ITD SHPK - TIRANE - ";M1
11726;2017-09-18 00:00:00.000;K71821013S;"DM CONSULTING SERVICES - TIRANE - ";
11727;2017-09-21 00:00:00.000;K01711004F;"ABC NEWS SHA - TIRANE - ";
11728;2017-09-25 00:00:00.000;J71413001L;"TV KLAN SHA - TIRANE - ";
11729;2017-09-28 00:00:00.000;K72223025M;"ARB SECURITY - TIRANE - ";
11730;2017-09-25 00:00:00.000;K22112005E;"PANORAMA GROUP  SHA - TIRANE - ";
11743;2017-10-01 00:00:00.000;L22410001S;"ETNA-AL - TIRANE - ";
11744;2017-10-03 00:00:00.000;L22410001S;"ETNA-AL - TIRANE - ";
11745;2017-10-03 00:00:00.000;K71822801C;"DIMAPAK SHPK - TIRANE - ";
11746;2017-10-01 00:00:00.000;K11308001B;"ABCOM - TIRANE - ";
11753;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11754;2017-10-18 00:00:00.000;;"ALBA-TRADE HANDLES - AUSTRI - ";M1
11755;2017-10-19 00:00:00.000;;"TIS ITALIA SRL - VIALE LOMBARDIA 44 - ";M1
11756;2017-10-19 00:00:00.000;;"SI EL SRL - ITALI - ";M1
11757;2017-10-19 00:00:00.000;;"RIVA SRL - ITALI - ";M1
11758;2017-10-20 00:00:00.000;;"SMEG - 42016 GUASTELLA RE - ";M1
11759;2017-10-20 00:00:00.000;;"ALBA COMERCIALE SRL - FOSSALTA DI PORTOGRUARDO - ";M1
11760;2017-10-20 00:00:00.000;;"ELICA SPA   ARIA NUOVA - ITALI - ";M1
11761;2017-10-20 00:00:00.000;;"DISTANTE ELETTRODOMESTICI S.r.l - ITALI, 72623,Mesagne Brindisi - ";M1
11763;2017-10-23 00:00:00.000;;"NAVONI DAYANIKLI (ARDA ORNER) - TURQI - ";M1
11784;2017-10-27 00:00:00.000;;"TECHNOMARKET BULGARIA - BULLGARI - ";M1
11786;2017-10-01 00:00:00.000;L36401202C;"MARTED HOXHAJ - VLORE - ";
11736;2017-10-13 00:00:00.000;;"SUNNY ATAMACA ELEKTRONI K SAN VE TIC - TURQI - ";M1
11764;2017-10-25 00:00:00.000;;"ALBA-TRADE HANDLES - AUSTRI - ";M1
11765;2017-10-23 00:00:00.000;L22126015N;"JUR & CHRIS SHPK - TIRANE ,VORE - ";M1
11787;2017-10-01 00:00:00.000;L57129211V;"DANIEL MEHMETI - VLORE - ";
11788;2017-10-01 00:00:00.000;K22103001T;"A & A INTERNATIONAL - TIRANE - ";
11789;2017-10-01 00:00:00.000;L51907030J;"TOROS TRANSPORT - TIRANE - ";
11790;2017-10-01 00:00:00.000;K11715005L;"VODAFONE ALBANIA SHA - TIRANE - ";
11791;2017-10-01 00:00:00.000;K91314024I;"PAJTONI SHPK - TIRANE - ";
11793;2017-10-02 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
11794;2017-10-01 00:00:00.000;;"OZATA - TURQI - ";
11795;2017-10-02 00:00:00.000;L37222206U;"ERJON JAUPI - VLORE - ";
11796;2017-10-02 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
11797;2017-10-02 00:00:00.000;K77219205A;"ELDO 07 - VLORE - ";
11798;2017-10-03 00:00:00.000;L51328502G;"VEZI GROUP - DURRES - ";
11799;2017-10-03 00:00:00.000;K91410043U;"GENIAL SHPK - TIRANE - ";
11800;2017-10-05 00:00:00.000;K36308201D;"SALATAJ - VLORE - ";
11801;2017-10-05 00:00:00.000;J64103021R;"BREGU SHA - KORCE - ";
11802;2017-10-06 00:00:00.000;J66703216P;"TRIS ELEKTRIK - TIRANE - ";
11803;2017-10-06 00:00:00.000;K86813204C;"RUDINA KOCIU - VLORE - ";
11804;2017-10-06 00:00:00.000;K4161418O;"CELESI DESIGN&PUBLICITET - TIRANE - ";
11805;2017-10-06 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11806;2017-10-07 00:00:00.000;L51907030J;"TOROS TRANSPORT - TIRANE - ";
11747;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11748;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11749;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11750;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11751;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11752;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11762;2017-10-21 00:00:00.000;GB11923472;"GPSG - TURQI - ";M1
11807;2017-10-07 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
11844;2017-10-28 00:00:00.000;J98009202P;"LAJTHIZA INVEST SHA - KUKES - ";
11845;2017-10-18 00:00:00.000;K11308001B;"ABCOM - TIRANE - ";
11846;2017-10-06 00:00:00.000;L4250640E;"REDIAN MERKAJ - FIER - ";
11847;2017-10-20 00:00:00.000;K36608208V;"COLOMBO - TIRANE - ";
11848;2017-10-01 00:00:00.000;J61824053N;"ALBTELECOM EAGLE MOBILE SHA - TIRANE - ";
11849;2017-10-17 00:00:00.000;K33915001O;"ILIRJAN POSTOLI - KORCE - ";
11850;2017-10-27 00:00:00.000;K42905201V;"GEAM SHPK - ELBASAN - ";
11851;2017-10-20 00:00:00.000;K11308001B;"ABCOM - TIRANE - ";
11852;2017-10-31 00:00:00.000;K11308001B;"ABCOM - TIRANE - ";
11853;2017-10-31 00:00:00.000;K11308001B;"ABCOM - TIRANE - ";
11929;2017-10-30 00:00:00.000;K46526058R;"DANI SECURITY SHPK - SHKODER - ";
11930;2017-10-31 00:00:00.000;L22410001S;"ETNA  AL - TIRANE - ";
11931;2017-10-31 00:00:00.000;K12007002U;"TOP CHANNEL  SHPK - TIRANE - ";
11932;2017-10-02 00:00:00.000;L76620202P;"FATMIR ABAZAJ - VLORE - ";
11766;2017-10-04 00:00:00.000;K11308001B;"ABCOM - TIRANE - ";
11767;2017-10-10 00:00:00.000;K11308001B;"ABCOM - TIRANE - ";
11768;2017-10-17 00:00:00.000;L16915205R;"TODI VIDHAJ - VLORE - ";
11769;2017-10-06 00:00:00.000;L4250640E;"REDIAN MERKAJ - FIER - ";
11770;2017-10-10 00:00:00.000;J72510459J;"TELE.CO.ALBANIA - FIER - ";
11771;2017-10-13 00:00:00.000;L03202402E;"NEXHAT MEHONIQI - FIER - ";
11772;2017-10-18 00:00:00.000;J62426002Q;"INFOSOFT OFFICE SHPK - TIRANE - ";
11773;2017-10-18 00:00:00.000;J62426002Q;"INFOSOFT OFFICE SHPK - TIRANE - ";
11774;2017-10-19 00:00:00.000;K71822801C;"DIMAPAK SHPK - TIRANE - ";
11775;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11776;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11777;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11778;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11779;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11780;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11781;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11782;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11783;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11808;2017-10-10 00:00:00.000;J66703216P;"TRIS ELEKTRIK - TIRANE - ";
11809;2017-10-10 00:00:00.000;L06509205U;"FLORIAN DURAJ AVOKAT - VLORE - ";
11810;2017-10-10 00:00:00.000;K86420207D;"ALTIN SIMONI - VLORE - ";
11785;2017-10-30 00:00:00.000;;"SUNNY ATAMACA ELEKTRONI K SAN VE TIC - TURQI - ";M1
11811;2017-10-11 00:00:00.000;K66424202E;"TUR COBO - VLORE - ";
11812;2017-10-11 00:00:00.000;L37222206U;"ERJON JAUPI - VLORE - ";
11813;2017-10-11 00:00:00.000;K26330201T;"NISATEL SHPK - VLORE - ";
11814;2017-10-12 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
11815;2017-10-12 00:00:00.000;K16604201M;"ANA 2001 - VLORE - ";
11816;2017-10-13 00:00:00.000;J71413001L;"TV KLAN SHA - TIRANE - ";
11817;2017-10-13 00:00:00.000;K91410043U;"GENIAL SHPK - TIRANE - ";
11818;2017-10-13 00:00:00.000;K91410043U;"GENIAL SHPK - TIRANE - ";
11819;2017-10-13 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
11820;2017-10-16 00:00:00.000;K81607050Q;"MEGATEK - TIRANE - ";
11821;2017-10-16 00:00:00.000;K81607050Q;"MEGATEK  - TIRANE - ";
11822;2017-10-16 00:00:00.000;L46617201M;"VULLNET AVDURAMANI - VLORE - ";
11823;2017-10-17 00:00:00.000;L51907030J;"TOROS TRANSPORT - TIRANE - ";
11824;2017-10-18 00:00:00.000;L16915205R;"TODI VIDHAJ - VLORE - ";
11825;2017-10-18 00:00:00.000;L36308201D;"SALATAJ GJ - VLORE - ";
11826;2017-10-18 00:00:00.000;K92110020V;"SGS AUTOMATIKE ALBANIA - VLORE - ";
11827;2017-10-18 00:00:00.000;K22103001T;"A & A INTERNATIONAL - TIRANE - ";
11828;2017-10-20 00:00:00.000;L37222206U;"ERJON JAUPI - VLORE - ";
11829;2017-10-21 00:00:00.000;K92110020V;"SGS AUTOMOTIVE ALBANIA - VLORE - ";
11830;2017-10-22 00:00:00.000;J62903255K;"KREKA SHPK - ELBASAN - ";
11831;2017-10-19 00:00:00.000;L37222206U;"ERJON JAUPI - VLORE - ";
11832;2017-10-23 00:00:00.000;L66615204F;"SHPETIM RUNAJ - VLORE - ";
11833;2017-10-23 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
11933;2017-10-03 00:00:00.000;L76620202P;"FATMIR ABAZAJ - VLORE - ";
11934;2017-10-05 00:00:00.000;L76620202P;"FATMIR ABAZAJ - VLORE - ";
11935;2017-10-09 00:00:00.000;L76620202P;"FATMIR ABAZAJ - VLORE - ";
11936;2017-10-10 00:00:00.000;L76620202P;"FATMIR ABAZAJ - VLORE - ";
11937;2017-10-13 00:00:00.000;L76620202P;"FATMIR ABAZAJ - VLORE - ";
11938;2017-10-15 00:00:00.000;L76620202P;"FATMIR ABAZAJ - VLORE - ";
11939;2017-10-16 00:00:00.000;L76620202P;"FATMIR ABAZAJ - VLORE - ";
11941;2017-10-17 00:00:00.000;L76620202P;"FATMIR ABAZAJ - VLORE - ";
11942;2017-10-18 00:00:00.000;L76620202P;"FATMIR ABAZAJ - VLORE - ";
11949;2017-11-09 00:00:00.000;;"OCEAN OVERSEAS   VESTEL TICARET - TURQI - ";M1
11950;2017-11-11 00:00:00.000;;"OCEAN OVERSEAS   VESTEL TICARET - TURQI - ";M1
11958;2017-11-06 00:00:00.000;L03202402E;"NEXHAT MEHONIQI - FIER - ";
11959;2017-11-02 00:00:00.000;L02017014B;"ALTA GROUP - TIRANE - ";
11960;2017-11-01 00:00:00.000;K83410201O;"BAHITI G SHPK - ELBASAN - ";
11961;2017-11-01 00:00:00.000;K32712210C;"KUMRIA 1 - ELBASAN - ";
11962;2017-11-02 00:00:00.000;52584720;"E-TECH SHPK - ELBASAN - ";
11965;2017-11-04 00:00:00.000;K71822801C;"DIMAPAK SHPK - TIRANE - ";
11972;2017-11-01 00:00:00.000;K11308001B;"ABCOM - TIRANE - ";
11973;2017-11-01 00:00:00.000;K72410014H;"OSHEE SHA - TIRANE - ";
11974;2017-11-12 00:00:00.000;K74720403K;"EDI HALILAJ - LUSHNJE - ";
11834;2017-10-28 00:00:00.000;J66703216P;"TRIS ELEKTRIK - TIRANE - ";
11835;2017-10-28 00:00:00.000;L51907030J;"TOROS TRANSPORT - TIRANE - ";
11836;2017-10-30 00:00:00.000;L36308201D;"SALATAJ GJ - VLORE - ";
11837;2017-10-30 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
11838;2017-10-31 00:00:00.000;K86505205H;"VIRON XHAFERI - VLORE - ";
11839;2017-10-31 00:00:00.000;L46617201M;"VULLNET AVDURAMANI - VLORE - ";
11840;2017-10-31 00:00:00.000;L66615204F;"SHPETIM RUNAJ - VLORE - ";
11841;2017-10-01 00:00:00.000;;"OCEAN OVERSEAS   VESTEL TICARET - TURQI - ";
11842;2017-10-25 00:00:00.000;K36708203H;"ARBEN BELAJ - VLORE - ";
11843;2017-10-24 00:00:00.000;;"NANSI 200 LTD - BULLGARI - ";
11865;2017-10-19 00:00:00.000;L74208001L;"ANDREA ZALLEMI - KORCE - ";
11868;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11869;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11870;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11871;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11872;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11873;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11874;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11875;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11876;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11877;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11878;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11854;2017-10-26 00:00:00.000;L16915205R;"TODI VIDHAJ - VLORE - ";
11855;2017-10-28 00:00:00.000;L16915205R;"TODI VIDHAJ - VLORE - ";
11856;2017-10-02 00:00:00.000;L17224204M;"RDA 11 SHPK - VLORE - ";M1
11857;2017-10-06 00:00:00.000;L17224204M;"RDA 11 SHPK - VLORE - ";M1
11858;2017-10-16 00:00:00.000;L17224204M;"RDA 11 SHPK - VLORE - ";M1
11859;2017-10-20 00:00:00.000;L17224204M;"RDA 11 SHPK - VLORE - ";M1
11860;2017-10-23 00:00:00.000;L17224204M;"RDA 11 SHPK - VLORE - ";M1
11861;2017-10-26 00:00:00.000;K4161418O;"CELESI DESIGN&PUBLICITET - TIRANE - ";
11862;2017-10-30 00:00:00.000;K22112005E;"PANORAMA GROUP  SHA - TIRANE - ";
11863;2017-10-30 00:00:00.000;J71413001L;"TV KLAN SHA - TIRANE - ";
11864;2017-10-31 00:00:00.000;L17224204M;"RDA 11 SHPK - VLORE - ";M1
11866;2017-10-30 00:00:00.000;K72223025M;"ARB SECURITY - TIRANE - ";
11867;2017-10-31 00:00:00.000;;"SI EL SRL - ITALI - ";
11879;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11880;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11881;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11882;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11883;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11884;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11885;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11886;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11887;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11888;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11889;2017-11-05 00:00:00.000;;"ELTRONIC S.R.L (DCG) - ITALI - ";M1
11890;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11891;2017-11-05 00:00:00.000;;"SI EL SRL - ITALI - ";M1
11892;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11893;2017-11-05 00:00:00.000;;"RIVA SRL - ITALI - ";M1
11894;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11895;2017-11-05 00:00:00.000;;"DISTANTE ELETTRODOMESTICI S.r.l - ITALI, 72623,Mesagne Brindisi - ";M1
11896;2017-11-05 00:00:00.000;;"TIS ITALIA SRL - VIALE LOMBARDIA 44 - ";M1
11897;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11898;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11899;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11900;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11901;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11902;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11903;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11904;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11905;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11906;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11907;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11908;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11909;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11910;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11911;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11912;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11913;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11914;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11915;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11916;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11917;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11918;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11919;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11920;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11921;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11924;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11925;2017-10-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11926;2017-10-30 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11927;2017-10-30 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
11975;2017-11-07 00:00:00.000;K33915001O;"ILIRJAN POSTOLI - KORCE - ";
11976;2017-11-06 00:00:00.000;L21401024J;"ELDA DEDJA - TIRANE - ";
11977;2017-11-08 00:00:00.000;K36526216H;"AJLA-SA SHPK XEROX - VLORE - ";
11923;2017-11-06 00:00:00.000;;"BRANDT OVERSEAS.SRL.OCEAN (NINGBO ZENNELL ELECTRIC) - ITALI, Via Sanvito Silvestro - ";M1
11928;2017-10-21 00:00:00.000;K36514225P;"FLAMUR SHAHAJ - VLORE - ";
